price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
4848798,5118,4,2,0,no,no,no,no,yes,0,no,furnished
3443218,4614,4,1,2,yes,yes,no,no,yes,0,no,semi-furnished
3497562,4781,2,0,1,no,no,no,no,yes,0,no,furnished
3280685,1982,2,0,2,no,yes,no,no,no,0,no,semi-furnished
5338695,6330,4,0,4,yes,no,yes,no,no,0,no,furnished
5746066,5590,3,2,2,yes,no,no,no,no,0,yes,unfurnished
3820895,4459,2,0,2,no,no,yes,no,no,0,no,semi-furnished
5902743,7354,2,1,0,no,yes,yes,no,no,1,no,semi-furnished
2240903,3874,3,1,1,yes,no,no,no,no,0,no,unfurnished
4924076,4144,3,1,3,yes,yes,yes,no,yes,0,yes,furnished
4525492,3912,2,2,1,yes,yes,yes,no,yes,0,no,semi-furnished
4554594,4092,2,0,2,yes,no,no,no,no,0,no,semi-furnished
4129502,3712,2,1,0,no,no,no,no,yes,0,yes,semi-furnished
4231253,3564,3,1,1,yes,no,no,no,yes,1,no,unfurnished
3022764,1787,2,0,1,no,no,no,no,no,0,no,unfurnished
4092154,5827,1,1,0,yes,no,yes,no,yes,0,no,furnished
5568341,4834,2,0,4,yes,yes,no,no,no,0,yes,semi-furnished
5917650,7478,4,1,1,no,no,yes,no,no,0,no,furnished
3208086,2964,2,1,1,yes,no,yes,no,yes,0,no,semi-furnished
8300883,6040,3,3,2,yes,no,no,no,yes,0,yes,semi-furnished
4259871,4091,2,1,2,yes,no,no,no,no,0,yes,unfurnished
4188965,8307,2,0,0,yes,no,no,no,no,2,no,semi-furnished
2234523,1841,2,0,1,yes,no,no,no,yes,0,yes,furnished
5913058,5360,2,1,2,yes,no,no,no,yes,0,no,semi-furnished
3427549,7390,2,1,0,yes,yes,yes,no,yes,0,no,semi-furnished
3898344,6967,3,0,1,yes,no,no,no,no,1,no,semi-furnished
6557299,4063,4,1,2,yes,no,yes,no,no,0,yes,semi-furnished
5681896,7047,2,1,1,no,yes,no,no,yes,2,no,unfurnished
2416669,2945,2,0,1,no,no,yes,no,no,0,no,furnished
3869355,3128,2,2,1,yes,yes,yes,no,no,2,no,unfurnished
5156397,5477,3,1,0,yes,no,yes,no,no,0,no,semi-furnished
4931851,4212,2,0,2,yes,yes,no,no,yes,0,yes,unfurnished
4677953,3935,3,0,1,yes,no,no,yes,no,0,no,semi-furnished
3258118,6179,3,1,1,no,no,no,no,no,0,no,semi-furnished
3356515,2313,2,0,1,yes,yes,yes,no,no,0,no,semi-furnished
2979740,3089,3,0,1,yes,no,no,no,no,1,no,semi-furnished
5101383,4294,3,2,1,yes,no,no,yes,yes,1,no,furnished
4264967,7676,1,1,1,yes,no,no,no,yes,0,no,unfurnished
7201431,6105,2,1,1,yes,yes,yes,no,no,0,yes,semi-furnished
3529308,2381,2,1,1,yes,no,no,no,yes,0,no,unfurnished
3184284,5159,2,1,1,yes,no,yes,no,no,0,no,furnished
8826138,8549,3,2,4,yes,no,yes,no,yes,2,no,unfurnished
4423005,9841,3,1,1,yes,no,no,no,no,0,no,furnished
5093016,4089,2,0,1,yes,no,no,no,no,0,no,unfurnished
4526766,9903,3,1,0,yes,no,no,no,no,0,no,semi-furnished
8228745,7522,3,1,4,no,no,no,no,no,1,no,unfurnished
3435626,7374,1,0,0,yes,no,no,no,no,0,no,furnished
2531069,3926,2,0,0,yes,no,no,no,no,0,yes,unfurnished
4128949,6405,3,0,1,yes,no,yes,no,yes,0,no,semi-furnished
3762131,7135,4,1,2,yes,no,no,no,yes,1,no,furnished
7527819,5942,2,2,4,no,no,no,no,no,0,no,semi-furnished
4377759,4064,2,1,1,yes,no,no,no,no,1,no,furnished
5209532,6268,2,2,1,yes,no,no,no,no,0,yes,unfurnished
5298433,3240,3,1,1,yes,yes,no,no,no,1,no,furnished
4857688,4036,2,1,1,yes,no,yes,no,no,0,yes,unfurnished
5146761,8382,3,0,2,yes,no,no,no,no,1,no,furnished
3363205,5116,3,1,3,yes,no,yes,no,no,0,no,unfurnished
4267097,4557,2,1,0,yes,no,no,no,yes,0,no,unfurnished
2854374,3671,2,0,1,no,no,no,no,yes,0,yes,unfurnished
2250506,1759,1,0,0,yes,no,yes,no,no,0,no,semi-furnished
1900212,3087,1,1,1,yes,no,no,no,no,1,no,furnished
9826253,5631,2,2,4,yes,no,yes,no,yes,0,no,unfurnished
6869211,11108,3,1,0,no,no,no,no,yes,0,no,furnished
2672535,4204,1,1,1,no,yes,no,no,no,0,no,semi-furnished
3607565,3970,1,1,0,yes,no,no,no,no,0,no,furnished
2567779,3029,2,1,1,yes,no,no,no,no,0,no,unfurnished
5561809,6019,2,1,0,yes,no,no,no,no,2,no,semi-furnished
4187043,3645,2,0,1,yes,no,yes,no,yes,0,no,furnished
4203589,3575,1,0,0,yes,no,no,no,yes,1,no,semi-furnished
2530354,3337,2,0,1,yes,no,no,no,yes,0,no,unfurnished
8742595,4137,3,1,2,yes,no,no,no,no,2,yes,semi-furnished
4708719,3870,3,0,2,no,no,yes,no,no,0,no,unfurnished
3672730,8199,2,0,0,yes,no,no,no,no,2,no,semi-furnished
5552677,10499,1,1,0,yes,no,no,no,no,1,no,semi-furnished
5936586,6305,3,1,0,yes,no,no,no,no,0,no,unfurnished
3466588,1815,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
3067440,3601,3,0,1,yes,no,no,no,no,0,no,furnished
3878508,2313,5,1,1,yes,no,no,no,yes,0,no,furnished
4491822,5232,2,0,2,no,no,yes,no,no,0,no,furnished
4382144,3484,2,2,2,yes,yes,yes,no,yes,0,no,semi-furnished
6037764,6618,2,1,0,yes,no,yes,no,no,1,no,semi-furnished
4427046,4953,2,0,1,yes,no,yes,no,yes,0,no,unfurnished
4355325,6323,3,0,1,yes,no,yes,no,no,0,no,unfurnished
8491102,6655,3,2,1,yes,yes,no,no,no,2,yes,unfurnished
4622492,3606,1,1,1,yes,yes,yes,no,no,0,yes,furnished
3631306,8318,1,0,1,yes,yes,no,no,yes,0,no,furnished
3845156,1966,2,0,2,yes,no,no,yes,no,0,no,semi-furnished
1698710,2489,3,1,1,yes,no,yes,no,yes,0,no,unfurnished
8056997,9123,4,1,3,yes,no,no,no,no,1,no,furnished
4826822,9799,3,1,2,yes,no,yes,no,no,0,no,unfurnished
3517093,3481,1,0,1,yes,yes,no,no,no,0,no,unfurnished
7458990,6607,2,1,4,yes,no,no,no,yes,2,no,semi-furnished
9083244,6186,3,0,1,no,no,no,no,yes,1,yes,unfurnished
2917782,4887,1,0,1,yes,no,no,no,no,0,no,semi-furnished
7469502,4302,2,1,1,yes,no,no,yes,no,1,no,unfurnished
3030256,2844,1,0,0,yes,no,yes,no,yes,0,no,furnished
2595541,3738,2,2,2,yes,no,yes,no,no,1,no,semi-furnished
1823927,2975,2,0,1,yes,no,no,no,no,1,no,semi-furnished
2557697,3536,2,0,1,yes,no,no,no,no,1,yes,semi-furnished
4866682,4908,1,1,1,yes,yes,no,no,no,0,no,furnished
6645860,10403,3,1,1,yes,no,no,no,no,1,no,unfurnished
2385324,3672,1,1,1,yes,no,no,no,yes,0,yes,furnished
3697273,2795,2,2,1,yes,no,no,no,no,0,no,furnished
7083968,8870,3,1,1,yes,yes,no,no,yes,0,no,furnished
4148412,3692,3,2,1,yes,no,yes,no,no,0,no,unfurnished
2647260,2974,1,1,1,yes,no,no,no,no,0,no,unfurnished
3692081,4190,2,0,1,yes,no,no,no,yes,0,no,semi-furnished
3522371,4467,1,0,1,yes,no,no,no,no,0,no,unfurnished
6835540,6075,3,1,3,yes,no,yes,no,no,0,yes,semi-furnished
4555684,5904,2,0,0,yes,no,no,no,no,1,yes,semi-furnished
4013877,4348,3,0,2,yes,no,yes,no,no,2,no,furnished
3572513,2055,2,1,2,yes,no,no,no,no,0,yes,furnished
3600458,5688,1,1,1,yes,yes,no,no,no,0,no,unfurnished
3318592,4046,1,0,0,yes,no,yes,no,no,0,no,unfurnished
3620693,4615,4,1,2,yes,no,yes,no,no,0,yes,unfurnished
8992232,6510,3,2,1,yes,no,no,no,no,1,no,furnished
4294601,4760,3,0,2,yes,no,no,no,no,0,yes,semi-furnished
8422648,6935,3,0,4,yes,no,no,no,yes,2,no,furnished
6747415,3990,3,2,2,yes,no,no,no,no,0,no,furnished
3722393,3681,2,0,1,yes,no,yes,no,no,0,no,semi-furnished
5548265,10600,3,2,2,yes,no,no,no,yes,1,no,furnished
4742739,4295,3,0,2,yes,yes,no,no,no,0,no,unfurnished
5508237,6283,3,1,2,yes,no,no,no,no,0,yes,unfurnished
3486916,4228,2,1,1,yes,no,no,no,no,1,no,furnished
5924605,4854,3,1,3,yes,no,yes,no,no,0,no,unfurnished
6368804,7172,3,1,0,yes,no,no,no,yes,2,yes,furnished
6555985,3618,3,1,1,yes,no,yes,no,no,1,yes,furnished
4108183,4007,3,1,1,yes,no,no,yes,yes,0,no,unfurnished
5107559,5991,2,0,1,yes,no,no,no,yes,0,no,semi-furnished
5915447,3804,4,0,2,yes,yes,yes,no,yes,0,no,furnished
4592124,2965,2,0,2,yes,no,yes,no,no,0,no,semi-furnished
4894064,4188,1,0,0,yes,no,yes,no,no,0,no,unfurnished
2371978,3177,3,0,2,yes,no,no,no,no,0,no,unfurnished
6501445,4843,3,1,4,no,no,no,no,no,0,no,semi-furnished
8584208,8205,3,1,0,yes,yes,no,no,no,0,no,semi-furnished
4155075,4107,2,1,2,no,no,no,no,no,2,no,unfurnished
5473055,4331,3,0,2,yes,no,no,yes,no,2,no,semi-furnished
5824228,6981,3,1,1,no,no,no,no,no,2,no,unfurnished
4441057,2476,3,1,2,yes,no,no,no,no,0,no,semi-furnished
2589339,2895,3,1,1,yes,no,yes,no,no,0,no,semi-furnished
5244799,11387,1,0,2,yes,no,yes,no,no,0,no,semi-furnished
3730837,3708,2,0,0,yes,no,no,no,no,0,no,semi-furnished
2966040,3421,2,0,2,no,no,no,no,no,1,no,semi-furnished
4551434,8426,3,0,4,yes,no,yes,no,no,2,yes,unfurnished
9424270,6586,3,1,1,yes,no,yes,no,yes,1,no,furnished
3124878,3141,2,0,0,no,no,no,no,no,0,no,furnished
3843823,6763,3,0,2,yes,yes,no,no,no,0,no,furnished
3879256,2539,4,1,1,no,no,yes,no,no,0,no,furnished
5653454,6552,4,1,0,no,no,no,no,yes,0,yes,semi-furnished
4127559,4154,4,1,1,yes,yes,no,no,no,0,yes,furnished
6440104,8582,4,3,2,yes,no,yes,no,no,2,no,semi-furnished
8992458,5933,3,1,1,yes,no,yes,yes,no,1,yes,semi-furnished
2402936,3508,2,1,0,yes,no,no,no,yes,0,yes,furnished
3432101,3642,1,0,1,no,no,no,no,yes,0,yes,semi-furnished
4199103,5009,3,2,1,yes,no,no,no,yes,1,yes,semi-furnished
4977696,7732,3,0,0,yes,no,yes,no,yes,0,no,semi-furnished
4864235,4517,3,3,2,yes,no,yes,no,no,2,yes,semi-furnished
3442623,2903,3,0,0,yes,no,no,no,no,0,yes,semi-furnished
6690740,4232,4,1,2,yes,no,yes,no,no,0,no,semi-furnished
3569974,3592,5,0,2,yes,no,no,no,no,1,no,furnished
5635663,6158,4,0,4,yes,no,no,no,yes,0,yes,semi-furnished
4868870,4278,3,0,1,yes,no,no,no,no,1,yes,unfurnished
5786669,5239,4,1,1,no,no,yes,no,yes,2,yes,semi-furnished
3088906,5745,2,1,2,yes,no,yes,no,no,0,no,semi-furnished
3526581,5657,1,0,1,yes,no,yes,yes,no,0,no,semi-furnished
4116869,3502,3,0,1,yes,yes,no,no,no,0,yes,furnished
1948631,2935,2,1,0,yes,no,no,no,no,0,yes,semi-furnished
2496067,2747,1,1,1,yes,no,no,no,no,0,no,unfurnished
6696582,6331,2,1,3,no,no,no,no,no,0,no,unfurnished
4182595,3598,2,1,0,yes,no,no,no,no,0,no,unfurnished
6637549,5826,2,1,2,yes,no,no,no,no,1,no,unfurnished
4262315,4238,2,1,0,yes,yes,no,no,no,0,no,furnished
4163173,6299,1,0,2,yes,yes,no,no,no,0,no,unfurnished
2239880,2607,2,1,1,yes,yes,no,no,yes,0,no,furnished
2199880,3134,3,1,1,yes,no,yes,no,no,0,no,unfurnished
7465161,5130,3,1,4,yes,no,no,yes,no,1,yes,unfurnished
9290324,7782,2,1,1,yes,no,no,no,no,0,no,furnished
3782967,6910,4,1,1,yes,no,no,no,no,1,no,unfurnished
4924360,6508,2,0,1,yes,yes,no,no,no,2,no,furnished
5654761,5317,4,2,1,yes,no,no,yes,no,2,no,semi-furnished
3565009,3207,2,0,2,yes,no,no,no,no,0,yes,unfurnished
5150435,2857,2,1,2,yes,yes,no,no,no,0,no,unfurnished
4542461,3806,3,1,1,no,no,no,no,no,0,no,unfurnished
2567661,4724,2,1,1,yes,no,no,no,no,0,no,furnished
2101821,3115,4,0,2,yes,no,no,no,no,0,no,semi-furnished
7426531,9002,3,1,4,yes,no,no,no,yes,0,no,furnished
2036610,3778,1,1,1,yes,no,yes,no,no,0,yes,semi-furnished
4314411,3656,4,1,1,no,no,no,no,no,1,no,unfurnished
4621832,4121,2,0,2,no,no,yes,no,no,0,no,furnished
1645593,4016,2,1,2,yes,no,yes,yes,no,0,no,unfurnished
3114569,3832,1,0,0,no,no,no,no,no,0,no,semi-furnished
5831187,5948,4,0,3,yes,no,yes,no,yes,0,no,unfurnished
2675257,3902,2,1,0,yes,no,yes,no,no,0,no,unfurnished
4943936,6251,2,0,1,yes,no,no,no,yes,1,yes,unfurnished
5707704,5949,2,1,3,yes,no,yes,no,no,0,no,furnished
3773634,8625,2,1,0,no,no,no,no,no,1,no,semi-furnished
4177048,2757,4,2,1,yes,no,no,no,no,0,no,semi-furnished
2256030,2157,2,0,1,yes,no,yes,no,no,0,no,furnished
2900405,6192,2,1,1,yes,no,yes,no,no,0,no,furnished
2758512,2587,1,0,0,yes,no,no,no,no,0,yes,furnished
2319219,2707,4,1,2,yes,no,yes,no,yes,0,no,unfurnished
3883546,2256,3,1,1,yes,no,no,no,no,0,no,semi-furnished
8764897,8819,2,1,1,no,no,yes,no,no,2,no,furnished
5972550,7031,3,2,2,yes,no,no,no,no,0,no,furnished
2974308,5093,3,1,3,yes,no,yes,yes,no,0,yes,furnished
3823604,8467,2,1,0,yes,yes,no,no,no,1,no,semi-furnished
2700282,3739,2,1,1,yes,no,no,no,no,0,yes,semi-furnished
3295722,3763,2,1,0,yes,no,yes,no,no,0,no,semi-furnished
1680645,3556,2,0,0,yes,no,no,no,no,0,no,furnished
4552687,5272,1,0,2,no,yes,yes,no,no,0,no,furnished
5279798,7122,3,0,0,yes,no,no,no,yes,2,no,semi-furnished
11506034,7648,4,1,2,no,yes,yes,no,no,1,yes,semi-furnished
6455789,6617,3,2,0,no,no,no,no,no,0,no,unfurnished
6039646,6789,2,0,0,yes,no,no,no,yes,1,no,semi-furnished
3397760,3957,2,0,1,yes,no,yes,no,no,0,no,unfurnished
5508319,2882,3,1,1,yes,yes,no,no,yes,1,no,semi-furnished
3673871,4159,2,0,1,yes,no,no,yes,yes,0,no,unfurnished
4798595,3367,4,2,2,yes,no,no,no,yes,0,no,semi-furnished
3528468,3527,2,0,0,yes,yes,no,no,yes,0,no,semi-furnished
1958700,3080,1,0,0,yes,no,no,no,no,1,no,unfurnished
3417625,3167,2,0,1,yes,no,yes,no,yes,0,yes,semi-furnished
4487687,4015,3,1,1,yes,no,no,no,no,0,no,furnished
3841302,2249,1,0,1,yes,no,no,no,no,0,no,semi-furnished
6444247,3763,3,1,1,yes,yes,yes,no,no,2,yes,furnished
3048259,8214,2,0,1,yes,no,no,no,no,0,yes,furnished
4361520,5940,2,1,0,no,yes,no,no,yes,0,no,furnished
3377375,3059,3,1,1,yes,no,yes,yes,no,0,no,unfurnished
2399713,2924,3,0,1,yes,no,no,no,no,0,no,furnished
3214546,4587,2,1,1,yes,no,no,no,no,0,no,semi-furnished
5853618,5942,3,0,3,yes,no,no,no,no,0,yes,semi-furnished
8656160,6405,3,1,1,no,no,no,no,yes,1,no,unfurnished
10197561,8878,4,3,3,yes,no,no,no,no,1,no,unfurnished
5800954,11410,2,0,3,no,no,no,no,no,1,no,semi-furnished
5599814,5396,3,2,2,yes,no,yes,no,no,2,no,furnished
3688682,3042,2,0,1,yes,yes,no,no,no,0,no,unfurnished
3555778,3659,2,1,0,yes,no,no,no,no,0,no,unfurnished
3980847,2117,3,2,1,no,yes,no,no,no,0,no,unfurnished
3251042,2080,3,0,2,yes,no,no,no,yes,0,yes,semi-furnished
3624771,3019,3,1,1,yes,yes,no,no,no,0,no,semi-furnished
3563516,5981,3,1,2,yes,yes,yes,no,no,0,no,semi-furnished
4289365,2185,3,1,1,yes,no,no,no,no,0,no,semi-furnished
5514090,3275,3,2,2,yes,yes,no,no,no,0,no,furnished
2688215,3876,1,1,0,yes,no,yes,no,no,0,no,semi-furnished
2530855,3762,2,0,0,yes,no,yes,no,no,0,no,semi-furnished
3652714,3389,2,1,1,no,no,no,no,yes,0,no,semi-furnished
5208001,7819,3,0,0,yes,no,no,no,no,1,no,semi-furnished
4213968,4106,4,1,2,no,no,yes,no,no,0,no,semi-furnished
8625999,8043,3,1,0,yes,yes,yes,no,no,1,no,semi-furnished
4692325,5219,1,1,1,yes,no,no,yes,yes,0,yes,unfurnished
2423815,3116,3,1,1,yes,yes,no,no,no,0,no,semi-furnished
2329276,3912,3,1,2,yes,no,no,no,no,0,no,furnished
3085877,3099,2,1,2,yes,no,no,no,no,0,no,unfurnished
7161678,11355,4,1,2,yes,no,no,no,no,0,no,semi-furnished
8454857,5402,3,2,2,yes,no,no,no,no,1,yes,semi-furnished
6041818,6965,2,1,0,yes,no,no,no,yes,1,no,furnished
3260546,3187,1,0,0,yes,no,no,no,no,0,yes,semi-furnished
4111862,4513,3,2,1,yes,no,no,no,no,0,no,unfurnished
7970998,6632,2,0,2,yes,no,no,no,no,0,yes,furnished
4027014,4320,2,1,2,yes,no,no,no,no,0,yes,semi-furnished
3032095,3138,2,1,1,yes,no,yes,no,yes,1,no,unfurnished
7302362,9210,3,2,4,yes,yes,yes,no,no,0,no,semi-furnished
2584191,3203,2,0,0,yes,no,no,no,yes,1,no,semi-furnished
3040673,2463,2,1,0,yes,no,yes,no,no,0,no,semi-furnished
2392537,3555,1,0,1,yes,no,no,no,no,0,no,furnished
4728830,6996,3,0,2,no,no,yes,yes,yes,0,no,semi-furnished
3179484,3970,3,0,0,yes,no,no,no,no,0,no,semi-furnished
3099272,4136,1,1,0,yes,no,no,no,no,0,no,unfurnished
4351115,3968,3,0,2,yes,yes,yes,no,no,0,no,semi-furnished
4813381,4206,2,0,3,yes,no,no,no,no,0,no,semi-furnished
3316025,4808,2,1,0,yes,yes,no,no,yes,0,no,unfurnished
5384761,3021,2,2,0,yes,yes,no,no,yes,0,no,semi-furnished
2403459,4495,3,0,2,yes,no,no,no,no,0,no,unfurnished
4567272,3915,3,2,1,yes,no,no,no,no,1,no,semi-furnished
2972041,2730,1,1,1,no,no,yes,no,no,0,yes,unfurnished
5007354,2864,2,0,2,yes,no,yes,no,yes,0,no,semi-furnished
5173648,10725,2,0,1,yes,no,no,no,no,0,no,unfurnished
4826081,4075,3,1,2,yes,no,yes,no,yes,0,no,unfurnished
6282680,8554,4,3,2,no,no,yes,no,no,1,yes,semi-furnished
8712019,4311,3,2,2,yes,no,no,no,no,1,no,unfurnished
5487191,6073,2,0,2,yes,no,no,no,yes,0,no,furnished
4729090,3830,2,0,1,yes,no,no,no,yes,2,no,unfurnished
3248289,4575,2,0,0,yes,no,no,no,no,0,yes,semi-furnished
4025324,3701,2,1,2,yes,no,no,no,yes,2,no,semi-furnished
3528009,3150,2,0,0,yes,no,yes,no,no,2,no,unfurnished
5990693,6968,2,1,0,yes,no,no,no,no,2,no,unfurnished
3777206,3075,2,1,2,no,no,no,no,yes,0,no,furnished
7762553,6138,3,2,4,yes,no,no,no,no,1,no,semi-furnished
4541101,4874,3,2,1,yes,no,no,yes,no,0,no,unfurnished
4183641,2235,3,0,2,yes,no,no,no,no,0,no,semi-furnished
3305359,4048,2,1,0,yes,no,yes,no,yes,0,no,unfurnished
7676185,5882,3,2,3,yes,no,no,no,yes,0,yes,semi-furnished
5013085,4402,3,3,1,yes,no,yes,no,no,1,no,furnished
6665045,3887,2,1,2,yes,no,no,no,yes,0,no,semi-furnished
6711211,5096,3,0,3,no,no,no,no,no,0,no,semi-furnished
13244485,7382,4,1,3,yes,no,yes,no,no,2,no,semi-furnished
2678229,4062,1,0,1,yes,no,yes,yes,yes,0,yes,unfurnished
2462317,4837,1,0,1,yes,no,no,no,no,0,yes,semi-furnished
4931035,13059,2,0,1,yes,no,no,no,no,1,yes,furnished
5999512,3221,3,0,2,yes,yes,yes,no,yes,1,no,semi-furnished
2803610,2458,2,1,1,yes,no,yes,no,no,1,no,furnished
3566902,3617,2,0,0,yes,no,no,no,yes,0,no,semi-furnished
2276686,2893,4,2,1,yes,no,yes,yes,no,0,no,unfurnished
7443624,6097,2,1,2,yes,no,no,no,yes,1,no,unfurnished
2307169,7700,2,1,0,yes,no,no,no,no,0,no,unfurnished
4742785,3488,3,1,1,yes,no,yes,no,yes,2,yes,furnished
3713182,3351,2,1,1,yes,no,no,no,no,0,yes,semi-furnished
4083278,3664,3,1,1,yes,no,no,no,no,2,yes,unfurnished
6769908,6006,3,0,0,no,no,yes,no,no,1,no,semi-furnished
2899084,3916,2,1,1,no,no,no,no,no,0,no,semi-furnished
5693895,4969,2,1,3,yes,yes,no,no,no,0,yes,unfurnished
7125498,11197,3,1,1,no,yes,yes,no,no,1,no,semi-furnished
6302142,6367,3,1,2,yes,no,no,no,yes,0,no,furnished
5533971,6645,4,2,1,yes,no,yes,no,no,0,no,semi-furnished
6314375,6449,2,2,3,no,no,yes,no,no,0,no,semi-furnished
3050082,3495,2,1,1,yes,yes,no,no,no,0,no,furnished
4555549,5389,2,1,1,yes,no,no,no,no,0,no,semi-furnished
3367305,3858,1,1,0,yes,no,no,no,no,0,yes,semi-furnished
2765492,4365,3,0,2,yes,yes,no,no,yes,0,no,semi-furnished
3698615,3768,1,0,0,yes,no,yes,no,yes,0,yes,furnished
7473159,5879,3,0,2,yes,yes,no,no,no,0,no,furnished
4261276,2169,2,0,2,yes,no,no,no,yes,0,yes,furnished
4350993,4931,3,0,1,yes,no,yes,no,no,2,no,unfurnished
3454506,1893,3,2,1,yes,yes,yes,no,no,0,no,unfurnished
3875114,3735,3,1,2,yes,no,no,yes,no,0,no,unfurnished
3472175,7328,1,0,0,yes,no,no,no,no,1,no,unfurnished
5301062,8289,2,0,0,yes,no,yes,no,yes,1,no,furnished
5443508,6183,3,1,1,yes,no,no,no,yes,0,no,unfurnished
4146240,2282,2,1,2,yes,no,no,no,no,0,no,semi-furnished
1807074,3677,1,1,1,yes,no,no,no,no,0,no,semi-furnished
6064504,5670,2,1,2,yes,no,no,no,no,0,no,furnished
4797232,6070,2,0,1,yes,yes,no,no,no,2,no,semi-furnished
13165377,7491,4,1,2,no,no,no,no,yes,1,yes,semi-furnished
5135834,7939,2,1,1,yes,no,yes,no,yes,0,yes,furnished
5041399,5718,2,1,1,yes,no,no,no,no,0,yes,unfurnished
5315072,4556,1,1,1,yes,no,no,yes,yes,2,no,unfurnished
5453096,2996,2,1,0,yes,yes,no,no,yes,0,yes,unfurnished
9816127,8070,3,1,1,yes,no,no,no,no,1,no,unfurnished
4062626,4326,2,1,1,yes,no,yes,no,no,0,no,semi-furnished
5995618,7027,1,0,0,no,no,no,no,no,1,no,unfurnished
3328004,3848,2,1,1,yes,no,no,no,yes,0,yes,furnished
4336749,2691,3,1,0,yes,no,no,no,no,0,no,unfurnished
5812507,5893,2,2,4,yes,no,no,no,yes,0,no,semi-furnished
3321161,3868,1,1,1,yes,no,no,no,no,0,no,semi-furnished
2501232,4821,2,1,1,no,no,yes,no,no,0,no,semi-furnished
3465335,5825,2,1,1,yes,no,yes,no,no,0,no,semi-furnished
2496607,2945,3,0,1,yes,yes,no,no,no,0,no,semi-furnished
3191148,2992,2,0,2,no,no,no,no,no,0,no,furnished
4446913,4885,1,1,1,yes,yes,no,no,no,0,yes,furnished
5027556,10743,3,0,2,yes,no,yes,no,no,0,no,semi-furnished
5494032,6440,2,1,1,no,no,yes,no,no,0,no,semi-furnished
3402641,4113,2,1,0,yes,yes,no,no,no,0,no,semi-furnished
5659604,4682,2,1,3,yes,no,yes,no,no,0,yes,semi-furnished
7340961,5046,2,1,3,yes,yes,yes,no,no,1,no,unfurnished
7373136,7474,3,2,4,yes,no,yes,no,no,0,no,unfurnished
5318280,7495,2,0,2,yes,no,no,no,no,1,no,unfurnished
4100313,4667,4,1,1,yes,no,yes,no,no,0,yes,furnished
4822021,4185,2,1,1,yes,no,yes,no,yes,0,no,furnished
3082911,2184,2,1,1,yes,no,no,no,no,0,no,furnished
4931695,5756,1,0,0,no,no,yes,no,no,0,no,semi-furnished
4734336,6212,3,0,1,no,yes,no,no,no,1,no,unfurnished
7521803,5985,3,1,3,yes,yes,yes,no,no,0,no,furnished
6445776,5059,3,1,2,yes,yes,no,no,yes,0,no,unfurnished
3221663,3858,2,2,1,yes,no,yes,no,no,0,yes,unfurnished
2723491,3458,1,1,0,yes,no,no,no,no,1,no,unfurnished
3247341,4827,2,1,1,yes,no,no,no,no,0,no,unfurnished
2937556,4550,3,1,1,yes,no,yes,no,no,0,no,unfurnished
3061167,3285,3,0,2,yes,no,no,no,no,2,no,unfurnished
4799340,6381,2,0,1,yes,yes,no,no,no,0,no,unfurnished
3563945,3589,1,0,1,no,no,no,no,yes,0,yes,semi-furnished
4286447,6384,2,1,2,no,no,no,yes,no,0,no,furnished
4440309,5180,3,0,2,yes,no,no,no,no,0,yes,semi-furnished
3316863,9000,2,0,1,yes,no,no,no,yes,1,no,furnished
4325407,4101,2,1,0,yes,no,yes,no,no,1,no,semi-furnished
7135236,9065,2,2,1,yes,no,no,no,no,1,yes,semi-furnished
4794457,4254,1,1,1,yes,no,no,no,no,0,yes,furnished
3557595,4496,3,2,1,no,no,no,no,yes,2,yes,semi-furnished
4139351,4145,1,0,1,yes,no,yes,no,yes,0,no,unfurnished
6661706,6615,1,1,4,yes,no,yes,no,no,0,no,unfurnished
4224244,2203,5,1,2,yes,no,yes,no,no,0,yes,semi-furnished
5906655,7293,4,2,2,yes,no,no,no,yes,0,no,unfurnished
9151278,8407,3,2,4,yes,yes,no,no,no,1,no,furnished
3345722,5763,2,1,1,no,no,no,no,yes,0,yes,semi-furnished
3352711,2131,2,0,1,yes,no,no,no,no,0,no,semi-furnished
4396459,3727,3,0,1,yes,no,no,no,yes,0,no,semi-furnished
2873339,3089,2,1,1,yes,no,no,no,no,0,yes,furnished
3798722,4800,3,1,1,yes,yes,no,no,yes,0,no,semi-furnished
3190704,4624,2,0,1,yes,no,yes,no,no,0,no,furnished
7854153,6279,2,2,4,yes,no,yes,no,yes,0,yes,furnished
4884760,6105,3,1,1,yes,no,no,no,no,1,no,unfurnished
8525184,7381,2,2,4,yes,no,yes,no,no,1,no,semi-furnished
4602466,4174,2,0,1,yes,no,no,no,no,0,no,furnished
3152456,2434,2,1,1,yes,no,no,no,yes,0,yes,furnished
4541377,3647,2,0,2,yes,no,no,no,no,2,no,semi-furnished
6738533,4203,3,2,2,yes,no,no,no,no,0,no,unfurnished
7476460,5902,3,1,2,no,yes,no,yes,no,0,yes,semi-furnished
7531775,6065,2,2,3,yes,no,no,no,yes,0,no,furnished
4761316,4266,2,1,0,yes,no,no,no,yes,0,no,furnished
5019133,10702,3,1,2,yes,no,no,no,no,0,yes,semi-furnished
2623494,2928,2,1,1,yes,no,no,no,no,0,no,semi-furnished
4698844,3576,2,0,1,yes,no,yes,no,no,0,yes,furnished
